"CBSA","CBSA Code","Date","AQI","Category","Defining Parameter","Defining Site","Number of Sites Reporting"
"Truckee-Grass Valley, CA","46020","2021-04-16",21,"Good","PM2.5","06-057-1001",2
"Truckee-Grass Valley, CA","46020","2021-04-17",15,"Good","PM2.5","06-057-1001",2
"Truckee-Grass Valley, CA","46020","2021-04-18",13,"Good","PM2.5","06-057-1001",2
"Truckee-Grass Valley, CA","46020","2021-04-19",20,"Good","PM2.5","06-057-1001",2
"Truckee-Grass Valley, CA","46020","2021-04-20",59,"Moderate","PM2.5","06-057-0005",2
"Truckee-Grass Valley, CA","46020","2021-04-21",20,"Good","PM2.5","06-057-0005",2
"Truckee-Grass Valley, CA","46020","2021-04-22",35,"Good","PM2.5","06-057-0005",2
"Truckee-Grass Valley, CA","46020","2021-04-23",34,"Good","PM2.5","06-057-1001",2
"Truckee-Grass Valley, CA","46020","2021-04-24",20,"Good","PM2.5","06-057-0005",2
"Truckee-Grass Valley, CA","46020","2021-04-25",15,"Good","PM2.5","06-057-1001",2
"Truckee-Grass Valley, CA","46020","2021-04-26",12,"Good","PM2.5","06-057-0005",1
"Truckee-Grass Valley, CA","46020","2021-04-27",2,"Good","PM2.5","06-057-0005",1
"Truckee-Grass Valley, CA","46020","2021-04-28",6,"Good","PM2.5","06-057-1001",2
"Truckee-Grass Valley, CA","46020","2021-04-29",15,"Good","PM2.5","06-057-1001",2
"Truckee-Grass Valley, CA","46020","2021-04-30",22,"Good","PM2.5","06-057-0005",2
"Tucson, AZ","46060","2021-01-01",33,"Good","PM10","04-019-0020",2
"Tucson, AZ","46060","2021-01-02",26,"Good","PM10","04-019-0020",2
"Tucson, AZ","46060","2021-01-03",36,"Good","PM10","04-019-0020",2
"Tucson, AZ","46060","2021-01-04",45,"Good","PM10","04-019-0020",2
"Tucson, AZ","46060","2021-01-05",53,"Moderate","PM10","04-019-0020",2
"Tucson, AZ","46060","2021-01-06",51,"Moderate","PM10","04-019-0020",2
"Tucson, AZ","46060","2021-01-07",54,"Moderate","PM10","04-019-0020",2
"Tucson, AZ","46060","2021-01-08",64,"Moderate","PM10","04-019-0020",2
"Tucson, AZ","46060","2021-01-09",56,"Moderate","PM10","04-019-0020",2
"Tucson, AZ","46060","2021-01-10",33,"Good","PM10","04-019-0020",2
"Tucson, AZ","46060","2021-01-11",33,"Good","PM10","04-019-0020",2
"Tucson, AZ","46060","2021-01-12",40,"Good","PM10","04-019-0020",2
"Tucson, AZ","46060","2021-01-13",55,"Moderate","PM10","04-019-0020",2
"Tucson, AZ","46060","2021-01-14",57,"Moderate","PM10","04-019-0020",2
"Tucson, AZ","46060","2021-01-15",63,"Moderate","PM10","04-019-0020",2
"Tucson, AZ","46060","2021-01-16",48,"Good","PM10","04-019-0020",2
"Tucson, AZ","46060","2021-01-17",35,"Good","PM10","04-019-0020",2
"Tucson, AZ","46060","2021-01-18",53,"Moderate","PM10","04-019-0020",2
"Tucson, AZ","46060","2021-01-19",128,"Unhealthy for Sensitive Groups","PM10","04-019-0020",2
"Tucson, AZ","46060","2021-01-20",122,"Unhealthy for Sensitive Groups","PM10","04-019-0020",2
"Tucson, AZ","46060","2021-01-21",73,"Moderate","PM10","04-019-0020",1
"Tucson, AZ","46060","2021-01-22",19,"Good","PM10","04-019-0020",2
"Tucson, AZ","46060","2021-01-23",31,"Good","PM10","04-019-0020",2
"Tucson, AZ","46060","2021-01-24",15,"Good","PM10","04-019-0020",2
"Tucson, AZ","46060","2021-01-25",37,"Good","PM10","04-019-0020",2
"Tucson, AZ","46060","2021-01-26",14,"Good","PM10","04-019-0020",2
"Tucson, AZ","46060","2021-01-27",18,"Good","PM10","04-019-0020",2
"Tucson, AZ","46060","2021-01-28",71,"Moderate","PM10","04-019-0020",2
"Tucson, AZ","46060","2021-01-29",57,"Moderate","PM10","04-019-0020",2
"Tucson, AZ","46060","2021-01-30",8,"Good","PM10","04-019-0020",2
"Tucson, AZ","46060","2021-01-31",12,"Good","PM10","04-019-0020",2
"Tucson, AZ","46060","2021-02-01",42,"Good","PM10","04-019-0020",2
"Tucson, AZ","46060","2021-02-02",35,"Good","PM10","04-019-0020",2
"Tucson, AZ","46060","2021-02-03",31,"Good","PM10","04-019-0020",2
"Tucson, AZ","46060","2021-02-04",47,"Good","PM10","04-019-0020",2
"Tucson, AZ","46060","2021-02-05",35,"Good","PM10","04-019-0020",2
"Tucson, AZ","46060","2021-02-06",26,"Good","PM10","04-019-0020",2
"Tucson, AZ","46060","2021-02-07",30,"Good","PM10","04-019-0020",2
"Tucson, AZ","46060","2021-02-08",53,"Moderate","PM10","04-019-0020",2
"Tucson, AZ","46060","2021-02-09",48,"Good","PM10","04-019-0020",2
"Tucson, AZ","46060","2021-02-10",36,"Good","PM10","04-019-0020",2
"Tucson, AZ","46060","2021-02-11",45,"Good","PM10","04-019-0020",2
"Tucson, AZ","46060","2021-02-12",85,"Moderate","PM10","04-019-0020",2
"Tucson, AZ","46060","2021-02-13",52,"Moderate","PM10","04-019-0020",2
"Tucson, AZ","46060","2021-02-14",35,"Good","PM10","04-019-0020",2
"Tucson, AZ","46060","2021-02-15",28,"Good","PM10","04-019-0020",2
"Tucson, AZ","46060","2021-02-16",52,"Moderate","PM10","04-019-0020",1
"Tucson, AZ","46060","2021-02-17",47,"Good","PM10","04-019-0020",1
"Tucson, AZ","46060","2021-02-18",33,"Good","PM10","04-019-0020",1
"Tucson, AZ","46060","2021-02-19",46,"Good","PM10","04-019-0020",2
"Tucson, AZ","46060","2021-02-20",49,"Good","PM10","04-019-0020",2
"Tucson, AZ","46060","2021-02-21",35,"Good","PM10","04-019-0020",2
"Tucson, AZ","46060","2021-02-22",55,"Moderate","PM10","04-019-0020",2
"Tucson, AZ","46060","2021-02-23",54,"Moderate","PM10","04-019-0020",2
"Tucson, AZ","46060","2021-02-24",54,"Moderate","PM10","04-019-0020",2
"Tucson, AZ","46060","2021-02-25",67,"Moderate","PM10","04-019-0020",2
"Tucson, AZ","46060","2021-02-26",59,"Moderate","PM10","04-019-0020",2
"Tucson, AZ","46060","2021-02-27",56,"Moderate","PM10","04-019-0020",2
"Tucson, AZ","46060","2021-02-28",90,"Moderate","PM10","04-019-0020",2
"Tucson, AZ","46060","2021-03-01",62,"Moderate","PM10","04-019-0020",2
"Tucson, AZ","46060","2021-03-02",108,"Unhealthy for Sensitive Groups","PM10","04-019-0020",2
"Tucson, AZ","46060","2021-03-03",103,"Unhealthy for Sensitive Groups","PM10","04-019-0020",2
"Tucson, AZ","46060","2021-03-04",45,"Good","PM10","04-019-0020",2
"Tucson, AZ","46060","2021-03-05",56,"Moderate","PM10","04-019-0020",2
"Tucson, AZ","46060","2021-03-06",112,"Unhealthy for Sensitive Groups","PM10","04-019-0020",2
"Tucson, AZ","46060","2021-03-07",49,"Good","PM10","04-019-0020",2
"Tucson, AZ","46060","2021-03-08",57,"Moderate","PM10","04-019-0020",2
"Tucson, AZ","46060","2021-03-09",72,"Moderate","PM10","04-019-0020",2
"Tucson, AZ","46060","2021-03-10",41,"Good","PM10","04-019-0020",2
"Tucson, AZ","46060","2021-03-11",30,"Good","PM10","04-019-0020",2
"Tucson, AZ","46060","2021-03-12",21,"Good","PM10","04-019-0020",2
"Tucson, AZ","46060","2021-03-13",6,"Good","PM10","04-019-0020",1
"Tucson, AZ","46060","2021-03-14",13,"Good","PM10","04-019-0020",2
"Tucson, AZ","46060","2021-03-15",21,"Good","PM10","04-019-0020",2
"Tucson, AZ","46060","2021-03-16",15,"Good","PM10","04-019-0020",2
"Tucson, AZ","46060","2021-03-17",23,"Good","PM10","04-019-0020",2
"Tucson, AZ","46060","2021-03-18",41,"Good","PM10","04-019-0020",2
"Tucson, AZ","46060","2021-03-19",47,"Good","PM10","04-019-0020",2
"Tucson, AZ","46060","2021-03-20",26,"Good","PM10","04-019-0020",1
"Tucson, AZ","46060","2021-03-21",48,"Good","PM10","04-019-0020",1
"Tucson, AZ","46060","2021-03-22",44,"Good","PM10","04-019-0020",1
"Tucson, AZ","46060","2021-03-23",52,"Moderate","PM10","04-019-0020",1
"Tucson, AZ","46060","2021-03-24",19,"Good","PM10","04-019-0020",2
"Tucson, AZ","46060","2021-03-25",42,"Good","PM10","04-019-0020",2
"Tucson, AZ","46060","2021-03-26",24,"Good","PM10","04-019-0020",2
"Tucson, AZ","46060","2021-03-27",35,"Good","PM10","04-019-0020",2
"Tucson, AZ","46060","2021-03-28",44,"Good","PM10","04-019-0020",2
"Tucson, AZ","46060","2021-03-29",40,"Good","PM10","04-019-0020",2
"Tucson, AZ","46060","2021-03-30",44,"Good","PM10","04-019-0020",2
"Tucson, AZ","46060","2021-03-31",47,"Good","PM10","04-019-0020",2
"Tulsa, OK","46140","2021-01-01",30,"Good","Ozone","40-143-0174",7
"Tulsa, OK","46140","2021-01-02",32,"Good","Ozone","40-143-0174",7
"Tulsa, OK","46140","2021-01-03",52,"Moderate","PM2.5","40-143-1127",7
"Tulsa, OK","46140","2021-01-04",44,"Good","PM2.5","40-143-0174",7
"Tulsa, OK","46140","2021-01-05",35,"Good","Ozone","40-037-0144",6
"Tulsa, OK","46140","2021-01-06",31,"Good","Ozone","40-143-0174",6
"Tulsa, OK","46140","2021-01-07",40,"Good","PM2.5","40-143-0174",7
"Tulsa, OK","46140","2021-01-08",66,"Moderate","PM2.5","40-143-0174",8
"Tulsa, OK","46140","2021-01-09",67,"Moderate","PM2.5","40-143-0174",7
"Tulsa, OK","46140","2021-01-10",76,"Moderate","PM2.5","40-143-0174",7
"Tulsa, OK","46140","2021-01-11",70,"Moderate","PM2.5","40-143-0174",7
"Tulsa, OK","46140","2021-01-12",51,"Moderate","PM2.5","40-143-1127",8
"Tulsa, OK","46140","2021-01-13",53,"Moderate","PM2.5","40-143-1127",8
"Tulsa, OK","46140","2021-01-14",36,"Good","Ozone","40-143-0174",7
"Tulsa, OK","46140","2021-01-15",32,"Good","Ozone","40-113-0226",8
"Tulsa, OK","46140","2021-01-16",31,"Good","Ozone","40-143-9029",8
"Tulsa, OK","46140","2021-01-17",34,"Good","Ozone","40-143-0174",8
"Tulsa, OK","46140","2021-01-18",36,"Good","Ozone","40-143-0174",8
"Tulsa, OK","46140","2021-01-19",35,"Good","PM2.5","40-143-0174",8
"Tulsa, OK","46140","2021-01-20",48,"Good","PM2.5","40-143-0174",8
"Tulsa, OK","46140","2021-01-21",63,"Moderate","PM2.5","40-143-0174",8
"Tulsa, OK","46140","2021-01-22",52,"Moderate","PM2.5","40-143-0174",8
"Tulsa, OK","46140","2021-01-23",40,"Good","PM2.5","40-143-0174",8
"Tulsa, OK","46140","2021-01-24",57,"Moderate","PM2.5","40-143-0174",8
"Tulsa, OK","46140","2021-01-25",27,"Good","PM2.5","40-143-0174",8
"Tulsa, OK","46140","2021-01-26",70,"Moderate","PM2.5","40-143-0174",8
"Tulsa, OK","46140","2021-01-27",53,"Moderate","PM2.5","40-143-0174",8
"Tulsa, OK","46140","2021-01-28",52,"Moderate","PM2.5","40-143-1127",8
"Tulsa, OK","46140","2021-01-29",48,"Good","PM2.5","40-143-0174",8
"Tulsa, OK","46140","2021-01-30",48,"Good","PM2.5","40-143-0174",8
"Tulsa, OK","46140","2021-01-31",58,"Moderate","PM2.5","40-143-0174",8
"Tulsa, OK","46140","2021-02-01",56,"Moderate","PM2.5","40-143-0174",8
"Tulsa, OK","46140","2021-02-02",40,"Good","PM2.5","40-143-1127",8
"Tulsa, OK","46140","2021-02-03",63,"Moderate","PM2.5","40-143-0174",8
"Tulsa, OK","46140","2021-02-04",53,"Moderate","PM2.5","40-143-0174",8
"Tulsa, OK","46140","2021-02-05",39,"Good","PM2.5","40-143-0174",8
"Tulsa, OK","46140","2021-02-06",55,"Moderate","PM2.5","40-143-0174",8
"Tulsa, OK","46140","2021-02-07",75,"Moderate","PM2.5","40-143-0174",8
"Tulsa, OK","46140","2021-02-08",56,"Moderate","PM2.5","40-143-0174",8
"Tulsa, OK","46140","2021-02-09",78,"Moderate","PM2.5","40-143-0174",8
"Tulsa, OK","46140","2021-02-10",81,"Moderate","PM2.5","40-143-0174",7
"Tulsa, OK","46140","2021-02-11",67,"Moderate","PM2.5","40-143-0174",7
"Tulsa, OK","46140","2021-02-12",67,"Moderate","PM2.5","40-143-0174",7
"Tulsa, OK","46140","2021-02-13",45,"Good","PM2.5","40-143-0174",8
"Tulsa, OK","46140","2021-02-14",37,"Good","PM2.5","40-143-0174",8
"Tulsa, OK","46140","2021-02-15",30,"Good","PM2.5","40-143-0174",8
"Tulsa, OK","46140","2021-02-16",53,"Moderate","PM2.5","40-143-0174",8
"Tulsa, OK","46140","2021-02-17",69,"Moderate","PM2.5","40-143-0174",8
"Tulsa, OK","46140","2021-02-18",70,"Moderate","PM2.5","40-143-0174",8
"Tulsa, OK","46140","2021-02-19",82,"Moderate","PM2.5","40-143-0174",8
"Tulsa, OK","46140","2021-02-20",62,"Moderate","PM2.5","40-143-0174",8
"Tulsa, OK","46140","2021-02-21",58,"Moderate","PM2.5","40-143-0174",8
"Tulsa, OK","46140","2021-02-22",43,"Good","Ozone","40-113-0226",8
"Tulsa, OK","46140","2021-02-23",51,"Moderate","Ozone","40-113-0226",6
"Tulsa, OK","46140","2021-02-24",39,"Good","Ozone","40-037-0144",8
"Tulsa, OK","46140","2021-02-25",47,"Good","PM2.5","40-143-0174",8
"Tulsa, OK","46140","2021-02-26",45,"Good","PM2.5","40-143-0174",8
"Tulsa, OK","46140","2021-02-27",44,"Good","PM2.5","40-143-1127",8
"Tulsa, OK","46140","2021-02-28",38,"Good","PM2.5","40-143-0174",8
"Tulsa, OK","46140","2021-03-01",38,"Good","Ozone","40-113-0226",8
"Tulsa, OK","46140","2021-03-02",46,"Good","Ozone","40-113-0226",8
"Tulsa, OK","46140","2021-03-03",58,"Moderate","PM2.5","40-143-0174",8
"Tulsa, OK","46140","2021-03-04",96,"Moderate","PM2.5","40-143-0174",8
"Tulsa, OK","46140","2021-03-05",74,"Moderate","PM2.5","40-143-0174",8
"Tulsa, OK","46140","2021-03-06",53,"Moderate","PM2.5","40-143-0174",8
"Tulsa, OK","46140","2021-03-07",96,"Moderate","PM2.5","40-143-0174",8
"Tulsa, OK","46140","2021-03-08",163,"Unhealthy","PM2.5","40-143-0174",8
"Tulsa, OK","46140","2021-03-09",102,"Unhealthy for Sensitive Groups","PM2.5","40-143-0174",8
"Tulsa, OK","46140","2021-03-10",60,"Moderate","PM2.5","40-143-0174",8
"Tulsa, OK","46140","2021-03-11",51,"Moderate","PM2.5","40-143-0174",8
"Tulsa, OK","46140","2021-03-12",54,"Moderate","PM2.5","40-143-0174",8
"Tulsa, OK","46140","2021-03-13",50,"Good","PM2.5","40-143-0174",8
"Tulsa, OK","46140","2021-03-14",55,"Moderate","PM2.5","40-143-0174",8
"Tulsa, OK","46140","2021-03-15",42,"Good","Ozone","40-143-0174",8
"Tulsa, OK","46140","2021-03-16",44,"Good","Ozone","40-037-0144",8
"Tulsa, OK","46140","2021-03-17",27,"Good","Ozone","40-143-9029",8
"Tulsa, OK","46140","2021-03-18",35,"Good","Ozone","40-113-0226",8
"Tulsa, OK","46140","2021-03-19",43,"Good","Ozone","40-143-0174",8
"Tulsa, OK","46140","2021-03-20",58,"Moderate","Ozone","40-037-0144",8
"Tulsa, OK","46140","2021-03-21",71,"Moderate","Ozone","40-143-1127",8
"Tulsa, OK","46140","2021-03-22",67,"Moderate","PM2.5","40-143-1127",8
"Tulsa, OK","46140","2021-03-23",33,"Good","Ozone","40-143-9029",8
"Tulsa, OK","46140","2021-03-24",36,"Good","Ozone","40-143-9029",8
"Tulsa, OK","46140","2021-03-25",31,"Good","Ozone","40-037-0144",8
"Tulsa, OK","46140","2021-03-26",49,"Good","Ozone","40-037-0144",8
"Tulsa, OK","46140","2021-03-27",54,"Moderate","Ozone","40-143-0178",8
"Tulsa, OK","46140","2021-03-28",48,"Good","Ozone","40-113-0226",8
"Tulsa, OK","46140","2021-03-29",58,"Moderate","Ozone","40-037-0144",8
"Tulsa, OK","46140","2021-03-30",46,"Good","Ozone","40-037-0144",8
"Tulsa, OK","46140","2021-03-31",59,"Moderate","PM2.5","40-143-1127",8
"Tulsa, OK","46140","2021-04-01",67,"Moderate","Ozone","40-113-0226",7
"Tulsa, OK","46140","2021-04-02",77,"Moderate","PM2.5","40-143-1127",7
"Tulsa, OK","46140","2021-04-03",87,"Moderate","Ozone","40-143-0178",7
"Tulsa, OK","46140","2021-04-04",60,"Moderate","PM2.5","40-143-0174",7
"Tulsa, OK","46140","2021-04-05",50,"Good","PM2.5","40-143-1127",7
"Tulsa, OK","46140","2021-04-06",49,"Good","PM2.5","40-143-1127",7
"Tulsa, OK","46140","2021-04-07",36,"Good","Ozone","40-113-0226",7
"Tulsa, OK","46140","2021-04-08",58,"Moderate","Ozone","40-113-0226",7
"Tulsa, OK","46140","2021-04-09",57,"Moderate","PM2.5","40-143-1127",7
"Tulsa, OK","46140","2021-04-10",43,"Good","Ozone","40-113-0226",7
"Tulsa, OK","46140","2021-04-11",61,"Moderate","Ozone","40-037-0144",7
"Tulsa, OK","46140","2021-04-12",45,"Good","Ozone","40-113-0226",7
"Tulsa, OK","46140","2021-04-13",44,"Good","Ozone","40-143-0174",6
"Tulsa, OK","46140","2021-04-14",41,"Good","Ozone","40-113-0226",7
"Tulsa, OK","46140","2021-04-15",44,"Good","PM2.5","40-143-1127",7
"Tulsa, OK","46140","2021-04-16",31,"Good","Ozone","40-143-0174",7
"Tulsa, OK","46140","2021-04-17",32,"Good","PM2.5","40-143-1127",7
"Tulsa, OK","46140","2021-04-18",40,"Good","Ozone","40-037-0144",7
"Tulsa, OK","46140","2021-04-19",58,"Moderate","Ozone","40-037-0144",7
"Tulsa, OK","46140","2021-04-20",38,"Good","Ozone","40-037-0144",7
"Tulsa, OK","46140","2021-04-21",46,"Good","Ozone","40-113-0226",7
"Tulsa, OK","46140","2021-04-22",48,"Good","PM2.5","40-143-1127",7
"Tulsa, OK","46140","2021-04-23",55,"Moderate","PM2.5","40-143-1127",7
"Tulsa, OK","46140","2021-04-24",44,"Good","Ozone","40-143-0174",7
"Tulsa, OK","46140","2021-04-25",47,"Good","PM2.5","40-143-1127",7
"Tulsa, OK","46140","2021-04-26",49,"Good","Ozone","40-113-0226",7
"Tulsa, OK","46140","2021-04-27",49,"Good","PM2.5","40-143-1127",7
"Tulsa, OK","46140","2021-04-28",36,"Good","PM2.5","40-143-1127",7
"Tulsa, OK","46140","2021-04-29",44,"Good","Ozone","40-143-1127",7
"Tulsa, OK","46140","2021-04-30",87,"Moderate","Ozone","40-113-0226",7
"Tulsa, OK","46140","2021-05-01",6,"Good","CO","40-143-1127",1
"Tupelo, MS","46180","2021-03-01",28,"Good","Ozone","28-081-0005",1
"Tupelo, MS","46180","2021-03-02",31,"Good","Ozone","28-081-0005",1
"Tupelo, MS","46180","2021-03-03",40,"Good","Ozone","28-081-0005",1
"Tupelo, MS","46180","2021-03-04",46,"Good","Ozone","28-081-0005",1
"Tupelo, MS","46180","2021-03-05",37,"Good","Ozone","28-081-0005",1
"Tupelo, MS","46180","2021-03-06",44,"Good","Ozone","28-081-0005",1
"Tupelo, MS","46180","2021-03-07",46,"Good","Ozone","28-081-0005",1
"Tupelo, MS","46180","2021-03-08",51,"Moderate","Ozone","28-081-0005",1
"Tupelo, MS","46180","2021-03-09",61,"Moderate","Ozone","28-081-0005",1
"Tupelo, MS","46180","2021-03-10",43,"Good","Ozone","28-081-0005",1
"Tupelo, MS","46180","2021-03-11",41,"Good","Ozone","28-081-0005",1
"Tupelo, MS","46180","2021-03-12",33,"Good","Ozone","28-081-0005",1
"Tupelo, MS","46180","2021-03-13",35,"Good","Ozone","28-081-0005",1
"Tupelo, MS","46180","2021-03-14",42,"Good","Ozone","28-081-0005",1
"Tupelo, MS","46180","2021-03-15",41,"Good","Ozone","28-081-0005",1
"Tupelo, MS","46180","2021-03-16",40,"Good","Ozone","28-081-0005",1
"Tupelo, MS","46180","2021-03-17",33,"Good","Ozone","28-081-0005",1
"Tupelo, MS","46180","2021-03-18",31,"Good","Ozone","28-081-0005",1
"Tupelo, MS","46180","2021-03-19",28,"Good","Ozone","28-081-0005",1
"Tupelo, MS","46180","2021-03-20",42,"Good","Ozone","28-081-0005",1
"Tupelo, MS","46180","2021-03-21",46,"Good","Ozone","28-081-0005",1
"Tupelo, MS","46180","2021-03-22",44,"Good","Ozone","28-081-0005",1
"Tupelo, MS","46180","2021-03-23",32,"Good","Ozone","28-081-0005",1
"Tupelo, MS","46180","2021-03-24",40,"Good","Ozone","28-081-0005",1
"Tupelo, MS","46180","2021-03-25",33,"Good","Ozone","28-081-0005",1
"Tupelo, MS","46180","2021-03-26",44,"Good","Ozone","28-081-0005",1
"Tupelo, MS","46180","2021-03-27",31,"Good","Ozone","28-081-0005",1
"Tupelo, MS","46180","2021-03-28",39,"Good","Ozone","28-081-0005",1
"Tupelo, MS","46180","2021-03-29",44,"Good","Ozone","28-081-0005",1
"Tupelo, MS","46180","2021-03-30",44,"Good","Ozone","28-081-0005",1
"Tupelo, MS","46180","2021-03-31",36,"Good","Ozone","28-081-0005",1
"Utica-Rome, NY","46540","2021-01-01",27,"Good","PM2.5","36-065-2001",1
"Utica-Rome, NY","46540","2021-01-02",34,"Good","PM2.5","36-065-2001",1
"Utica-Rome, NY","46540","2021-01-03",35,"Good","PM2.5","36-065-2001",1
"Utica-Rome, NY","46540","2021-01-04",42,"Good","PM2.5","36-065-2001",1
"Utica-Rome, NY","46540","2021-01-05",37,"Good","PM2.5","36-065-2001",1
"Utica-Rome, NY","46540","2021-01-06",31,"Good","PM2.5","36-065-2001",1
"Utica-Rome, NY","46540","2021-01-07",25,"Good","PM2.5","36-065-2001",1
"Utica-Rome, NY","46540","2021-01-08",28,"Good","PM2.5","36-065-2001",1
"Utica-Rome, NY","46540","2021-01-09",33,"Good","PM2.5","36-065-2001",1
"Utica-Rome, NY","46540","2021-01-10",37,"Good","PM2.5","36-065-2001",1
"Utica-Rome, NY","46540","2021-01-11",43,"Good","PM2.5","36-065-2001",1
"Utica-Rome, NY","46540","2021-01-12",39,"Good","PM2.5","36-065-2001",1
"Utica-Rome, NY","46540","2021-01-15",58,"Moderate","PM2.5","36-065-2001",1
"Utica-Rome, NY","46540","2021-01-16",22,"Good","PM2.5","36-065-2001",1
"Utica-Rome, NY","46540","2021-01-17",32,"Good","PM2.5","36-065-2001",1
"Utica-Rome, NY","46540","2021-01-18",25,"Good","PM2.5","36-065-2001",1
"Utica-Rome, NY","46540","2021-01-19",29,"Good","PM2.5","36-065-2001",1
"Utica-Rome, NY","46540","2021-01-20",24,"Good","PM2.5","36-065-2001",1
"Utica-Rome, NY","46540","2021-01-21",32,"Good","PM2.5","36-065-2001",1
"Utica-Rome, NY","46540","2021-01-22",28,"Good","PM2.5","36-065-2001",1
"Utica-Rome, NY","46540","2021-01-23",26,"Good","PM2.5","36-065-2001",1
"Utica-Rome, NY","46540","2021-01-24",20,"Good","PM2.5","36-065-2001",1
"Utica-Rome, NY","46540","2021-01-25",44,"Good","PM2.5","36-065-2001",1
"Utica-Rome, NY","46540","2021-01-26",33,"Good","PM2.5","36-065-2001",1
"Utica-Rome, NY","46540","2021-01-27",35,"Good","PM2.5","36-065-2001",1
"Utica-Rome, NY","46540","2021-01-28",22,"Good","PM2.5","36-065-2001",1
"Utica-Rome, NY","46540","2021-01-29",20,"Good","PM2.5","36-065-2001",1
"Utica-Rome, NY","46540","2021-01-30",19,"Good","PM2.5","36-065-2001",1
"Utica-Rome, NY","46540","2021-01-31",27,"Good","PM2.5","36-065-2001",1
"Utica-Rome, NY","46540","2021-02-01",30,"Good","PM2.5","36-065-2001",1
"Utica-Rome, NY","46540","2021-02-02",26,"Good","PM2.5","36-065-2001",1
"Utica-Rome, NY","46540","2021-02-03",21,"Good","PM2.5","36-065-2001",1
"Utica-Rome, NY","46540","2021-02-04",28,"Good","PM2.5","36-065-2001",1
"Utica-Rome, NY","46540","2021-02-07",28,"Good","PM2.5","36-065-2001",1
"Utica-Rome, NY","46540","2021-02-08",31,"Good","PM2.5","36-065-2001",1
"Utica-Rome, NY","46540","2021-02-09",35,"Good","PM2.5","36-065-2001",1
"Utica-Rome, NY","46540","2021-02-10",37,"Good","PM2.5","36-065-2001",1
